row_id,recording_id,segment_id,disfluency_type,detected_token,start_time,end_time,duration,clip_path,confidence,notes,audio_url
733,351501,351501_seg_0017,filler,तो,241.71,256.05,14.340000000000003,clips/351501_seg_0017.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/351501_audio.wav
734,351501,351501_seg_0017,filler,जी,241.71,256.05,14.340000000000003,clips/351501_seg_0017.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/351501_audio.wav
735,351501,351501_seg_0018,filler,जी,258.33,260.46,2.1299999999999955,clips/351501_seg_0018.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/351501_audio.wav
736,351501,351501_seg_0020,filler,जी,288.57,289.47,0.9000000000000341,clips/351501_seg_0020.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/351501_audio.wav
737,351501,351501_seg_0021,filler,जी,306.75,307.38,0.6299999999999955,clips/351501_seg_0021.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/351501_audio.wav
738,351501,351501_seg_0022,repetition,हा हा,310.89,311.46,0.5699999999999932,clips/351501_seg_0022.wav,0.8,Found repetition near token(s): 'हा हा',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/351501_audio.wav
739,351501,351501_seg_0025,filler,जी,340.35,354.57,14.21999999999997,clips/351501_seg_0025.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/351501_audio.wav
740,351501,351501_seg_0025,repetition,ड्रेस ड्रेस,340.35,354.57,14.21999999999997,clips/351501_seg_0025.wav,0.8,Found repetition near token(s): 'ड्रेस ड्रेस',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/351501_audio.wav
741,351501,351501_seg_0027,filler,तो,369.63,384.03,14.399999999999977,clips/351501_seg_0027.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/351501_audio.wav
742,351501,351501_seg_0027,filler,हाँ,369.63,384.03,14.399999999999977,clips/351501_seg_0027.wav,0.9,Found filler near token(s): 'हाँ',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/351501_audio.wav
743,351501,351501_seg_0027,repetition,र र,369.63,384.03,14.399999999999977,clips/351501_seg_0027.wav,0.8,Found repetition near token(s): 'र र',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/351501_audio.wav
744,351501,351501_seg_0028,filler,तो,384.09,386.19,2.1000000000000227,clips/351501_seg_0028.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/351501_audio.wav
745,351501,351501_seg_0029,filler,जी,397.08,397.59,0.5099999999999909,clips/351501_seg_0029.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/351501_audio.wav
746,351501,351501_seg_0031,filler,हाँ,416.88,423.27,6.389999999999986,clips/351501_seg_0031.wav,0.9,Found filler near token(s): 'हाँ',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/351501_audio.wav
747,351501,351501_seg_0031,repetition,हाँ हाँ,416.88,423.27,6.389999999999986,clips/351501_seg_0031.wav,0.8,Found repetition near token(s): 'हाँ हाँ',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/351501_audio.wav
748,351501,351501_seg_0032,filler,हाँ,428.1,431.4,3.2999999999999545,clips/351501_seg_0032.wav,0.9,Found filler near token(s): 'हाँ',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/351501_audio.wav
749,351501,351501_seg_0033,repetition,सादी सादी,443.88,450.66,6.78000000000003,clips/351501_seg_0033.wav,0.8,Found repetition near token(s): 'सादी सादी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/351501_audio.wav
750,351501,351501_seg_0035,filler,जी,468.27,468.66,0.3900000000000432,clips/351501_seg_0035.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/351501_audio.wav
751,351501,351501_seg_0036,filler,जी,471.78,472.38,0.6000000000000227,clips/351501_seg_0036.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/351501_audio.wav
752,351501,351501_seg_0037,filler,तो,477.03,490.86,13.830000000000041,clips/351501_seg_0037.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/351501_audio.wav
753,351501,351501_seg_0037,filler,मतलब,477.03,490.86,13.830000000000041,clips/351501_seg_0037.wav,0.9,Found filler near token(s): 'मतलब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/351501_audio.wav
754,351501,351501_seg_0038,filler,तो,491.19,505.86,14.670000000000016,clips/351501_seg_0038.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/351501_audio.wav
755,351501,351501_seg_0038,repetition,का का,491.19,505.86,14.670000000000016,clips/351501_seg_0038.wav,0.8,Found repetition near token(s): 'का का',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/351501_audio.wav
756,351501,351501_seg_0040,repetition,पहले पहले,512.97,524.73,11.759999999999991,clips/351501_seg_0040.wav,0.8,Found repetition near token(s): 'पहले पहले',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/351501_audio.wav
757,351501,351501_seg_0041,filler,मतलब,527.61,531.66,4.0499999999999545,clips/351501_seg_0041.wav,0.9,Found filler near token(s): 'मतलब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/351501_audio.wav
758,351501,351501_seg_0041,repetition,स स,527.61,531.66,4.0499999999999545,clips/351501_seg_0041.wav,0.8,Found repetition near token(s): 'स स',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/351501_audio.wav
759,351501,351501_seg_0042,filler,जी,543.66,545.13,1.4700000000000273,clips/351501_seg_0042.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/351501_audio.wav
760,351501,351501_seg_0042,repetition,जी जी,543.66,545.13,1.4700000000000273,clips/351501_seg_0042.wav,0.8,Found repetition near token(s): 'जी जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/351501_audio.wav
761,351501,351501_seg_0043,filler,मतलब,577.74,591.48,13.740000000000009,clips/351501_seg_0043.wav,0.9,Found filler near token(s): 'मतलब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/351501_audio.wav
762,351501,351501_seg_0043,filler,तो,577.74,591.48,13.740000000000009,clips/351501_seg_0043.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/351501_audio.wav
763,351501,351501_seg_0043,repetition,पहले पहले,577.74,591.48,13.740000000000009,clips/351501_seg_0043.wav,0.8,Found repetition near token(s): 'पहले पहले',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/351501_audio.wav
764,351501,351501_seg_0043,repetition,कि कि,577.74,591.48,13.740000000000009,clips/351501_seg_0043.wav,0.8,Found repetition near token(s): 'कि कि',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/351501_audio.wav
765,351501,351501_seg_0043,repetition,ब ब,577.74,591.48,13.740000000000009,clips/351501_seg_0043.wav,0.8,Found repetition near token(s): 'ब ब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/351501_audio.wav
766,351501,351501_seg_0044,filler,तो,592.2,606.51,14.309999999999945,clips/351501_seg_0044.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/351501_audio.wav
767,351501,351501_seg_0044,filler,मतलब,592.2,606.51,14.309999999999945,clips/351501_seg_0044.wav,0.9,Found filler near token(s): 'मतलब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/351501_audio.wav
768,351501,351501_seg_0044,repetition,क्या क्या,592.2,606.51,14.309999999999945,clips/351501_seg_0044.wav,0.8,Found repetition near token(s): 'क्या क्या',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/351501_audio.wav
769,351501,351501_seg_0044,repetition,पंडित पंडित,592.2,606.51,14.309999999999945,clips/351501_seg_0044.wav,0.8,Found repetition near token(s): 'पंडित पंडित',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/351501_audio.wav
770,351501,351501_seg_0044,repetition,ह ह,592.2,606.51,14.309999999999945,clips/351501_seg_0044.wav,0.8,Found repetition near token(s): 'ह ह',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/351501_audio.wav
771,351501,351501_seg_0048,repetition,थैंक्यू थैंक्यू,631.38,633.27,1.8899999999999864,clips/351501_seg_0048.wav,0.8,Found repetition near token(s): 'थैंक्यू थैंक्यू',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/351501_audio.wav
772,350606,350606_seg_0001,filler,तो,13.26,26.55,13.290000000000001,clips/350606_seg_0001.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/350606_audio.wav
773,350606,350606_seg_0002,filler,तो,26.55,40.68,14.129999999999999,clips/350606_seg_0002.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/350606_audio.wav
774,350606,350606_seg_0002,filler,मतलब,26.55,40.68,14.129999999999999,clips/350606_seg_0002.wav,0.9,Found filler near token(s): 'मतलब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/350606_audio.wav
775,350606,350606_seg_0002,repetition,बड़े बड़े,26.55,40.68,14.129999999999999,clips/350606_seg_0002.wav,0.8,Found repetition near token(s): 'बड़े बड़े',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/350606_audio.wav
776,350606,350606_seg_0002,repetition,ह ह,26.55,40.68,14.129999999999999,clips/350606_seg_0002.wav,0.8,Found repetition near token(s): 'ह ह',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/350606_audio.wav
777,350606,350606_seg_0004,filler,तो,55.11,69.69,14.579999999999998,clips/350606_seg_0004.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/350606_audio.wav
778,350606,350606_seg_0005,filler,मतलब,69.81,83.97,14.159999999999997,clips/350606_seg_0005.wav,0.9,Found filler near token(s): 'मतलब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/350606_audio.wav
779,350606,350606_seg_0005,filler,तो,69.81,83.97,14.159999999999997,clips/350606_seg_0005.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/350606_audio.wav
780,350606,350606_seg_0005,repetition,एक एक,69.81,83.97,14.159999999999997,clips/350606_seg_0005.wav,0.8,Found repetition near token(s): 'एक एक',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/350606_audio.wav
781,350606,350606_seg_0005,repetition,कि कि,69.81,83.97,14.159999999999997,clips/350606_seg_0005.wav,0.8,Found repetition near token(s): 'कि कि',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/350606_audio.wav
782,350606,350606_seg_0006,repetition,म म,84.12,97.89,13.769999999999996,clips/350606_seg_0006.wav,0.8,Found repetition near token(s): 'म म',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/350606_audio.wav
783,350606,350606_seg_0008,filler,तो,108.9,117.09,8.189999999999998,clips/350606_seg_0008.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/350606_audio.wav
784,350606,350606_seg_0009,repetition,हुंह हुंह,130.29,144.06,13.77000000000001,clips/350606_seg_0009.wav,0.8,Found repetition near token(s): 'हुंह हुंह',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/350606_audio.wav
785,350606,350606_seg_0009,repetition,हां हां,130.29,144.06,13.77000000000001,clips/350606_seg_0009.wav,0.8,Found repetition near token(s): 'हां हां',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/350606_audio.wav
786,350606,350606_seg_0009,repetition,हाॅं हाॅं,130.29,144.06,13.77000000000001,clips/350606_seg_0009.wav,0.8,Found repetition near token(s): 'हाॅं हाॅं',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/350606_audio.wav
787,350606,350606_seg_0011,filler,तो,161.25,169.68,8.430000000000007,clips/350606_seg_0011.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/350606_audio.wav
788,350606,350606_seg_0012,repetition,हं हं,172.11,176.64,4.529999999999973,clips/350606_seg_0012.wav,0.8,Found repetition near token(s): 'हं हं',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/350606_audio.wav
789,350606,350606_seg_0015,filler,तो,207.24,222.18,14.939999999999998,clips/350606_seg_0015.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/350606_audio.wav
790,350606,350606_seg_0015,repetition,हा हा,207.24,222.18,14.939999999999998,clips/350606_seg_0015.wav,0.8,Found repetition near token(s): 'हा हा',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/350606_audio.wav
791,350606,350606_seg_0016,filler,मतलब,222.54,237.36,14.820000000000022,clips/350606_seg_0016.wav,0.9,Found filler near token(s): 'मतलब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/350606_audio.wav
792,350606,350606_seg_0016,repetition,हां हां,222.54,237.36,14.820000000000022,clips/350606_seg_0016.wav,0.8,Found repetition near token(s): 'हां हां',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/350606_audio.wav
793,350606,350606_seg_0017,repetition,हां हां,237.39,251.13,13.740000000000009,clips/350606_seg_0017.wav,0.8,Found repetition near token(s): 'हां हां',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/350606_audio.wav
794,350606,350606_seg_0018,filler,तो,252.09,266.55,14.460000000000008,clips/350606_seg_0018.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/350606_audio.wav
795,350606,350606_seg_0019,filler,हाँ,266.76,281.58,14.819999999999993,clips/350606_seg_0019.wav,0.9,Found filler near token(s): 'हाँ',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/350606_audio.wav
796,350606,350606_seg_0019,filler,तो,266.76,281.58,14.819999999999993,clips/350606_seg_0019.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/460517/350606_audio.wav
